snapshot_time_utc,market,symbol,status,currently_trading,base_asset,quote_asset,margin_asset,contract_type,contract_size,underlying_type,underlying_subtypes,classification_subtypes,classification_subtype_source,onboard_date_utc,age_days,delivery_date_utc,tick_size,step_size,min_qty,min_notional,ticker_volume_24h_raw,quote_volume_24h,activity_notional_24h_usd_proxy,activity_proxy_source,trade_count_24h,bid_price,ask_price,relative_spread_bps,activity_tier_24h,market_quality_evidence,economic_exposure,economic_exposure_source,research_bucket,research_eligibility,market_integrity_review,risk_flags,method_profile
2026-07-21T06:42:30Z,BINANCE_USD_M,TZAUSDT,TRADING,True,TZA,USDT,USDT,TRADIFI_PERPETUAL,,EQUITY,TradFi,TradFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2026-07-16T09:10:00Z,4,2100-12-25T08:00:00Z,0.01000,0.01,0.01,5,41938.43,1705376.31460,1705376.31460,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,30080,40.49000,40.59000,24.66699556,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,TRADFI_DERIVATIVE_EQUITY_OR_FUND,CURRENT_INSTRUMENT_OFFICIAL_METADATA,TRADFI_EQUITY_OR_FUND_PERP,REFERENCE_PRODUCT_IDENTITY_AND_30_90D_MARKET_QUALITY_REQUIRED_BEFORE_STRATEGY_RESEARCH,FORENSIC_EVIDENCE_REQUIRED_FOR_INTEGRITY_CLAIMS,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|NEW_LT_180D|REFERENCE_PRODUCT_DETAIL_REVIEW_REQUIRED|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|TRADFI_REFERENCE_DERIVATIVE|UNDERLYING_CLOSED_SESSION_GAP_AND_BASIS_RISK|WIDE_TOP_OF_BOOK_GT_20BPS,"first identify single stock, ordinary fund, leveraged/inverse fund or other reference; then use primary security/calendar/corporate-actions data plus Binance basis, funding and overnight-gap tests"
2026-07-21T06:42:30Z,BINANCE_USD_M,UAIUSDT,TRADING,True,UAI,USDT,USDT,PERPETUAL,,COIN,Alpha,Alpha,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2025-11-06T11:30:00Z,256,2100-12-25T08:00:00Z,0.0001000,1,1,5,17263119,5516712.5623000,5516712.5623000,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,124726,0.3230000,0.3231000,3.09549605,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_BINANCE_ALPHA_SUBTYPE|SHORT_HISTORY_LT_365D|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_USD_M,UBERUSDT,TRADING,True,UBER,USDT,USDT,TRADIFI_PERPETUAL,,EQUITY,TradFi,TradFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2026-05-15T13:45:00Z,66,2100-12-25T08:00:00Z,0.01000,0.01,0.01,5,5471.65,396777.27800,396777.27800,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,3510,72.44000,72.50000,8.27928798,A4_BOTTOM_20PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,TRADFI_DERIVATIVE_EQUITY_OR_FUND,CURRENT_INSTRUMENT_OFFICIAL_METADATA,TRADFI_EQUITY_OR_FUND_PERP,REFERENCE_PRODUCT_IDENTITY_AND_30_90D_MARKET_QUALITY_REQUIRED_BEFORE_STRATEGY_RESEARCH,FORENSIC_EVIDENCE_REQUIRED_FOR_INTEGRITY_CLAIMS,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|NEW_LT_180D|REFERENCE_PRODUCT_DETAIL_REVIEW_REQUIRED|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|TRADFI_REFERENCE_DERIVATIVE|UNDERLYING_CLOSED_SESSION_GAP_AND_BASIS_RISK,"first identify single stock, ordinary fund, leveraged/inverse fund or other reference; then use primary security/calendar/corporate-actions data plus Binance basis, funding and overnight-gap tests"
2026-07-21T06:42:30Z,BINANCE_USD_M,UBUSDT,TRADING,True,UB,USDT,USDT,PERPETUAL,,COIN,Alpha,Alpha,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2025-09-12T10:30:00Z,311,2100-12-25T08:00:00Z,0.0000100,1,1,5,236581318,23050575.1908500,23050575.1908500,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,570516,0.1026700,0.1026800,0.97394692,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_BINANCE_ALPHA_SUBTYPE|SHORT_HISTORY_LT_365D|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_USD_M,UMAUSDT,TRADING,True,UMA,USDT,USDT,PERPETUAL,,COIN,DeFi,DeFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2023-05-09T00:00:00Z,1169,2100-12-25T08:00:00Z,0.000100,1,1,5,1929902,709226.844200,709226.844200,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,17752,0.371000,0.371100,2.69505457,A4_BOTTOM_20PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_LOWER_ACTIVITY_PROVISIONAL,EXPLORATION_ONLY_UNTIL_30_90D_MARKET_QUALITY_EVIDENCE,ENHANCED_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,market-quality or event exploration; trade/book evidence and extreme cost stress before executable claims
2026-07-21T06:42:30Z,BINANCE_USD_M,UNFIUSDT,SETTLING,False,UNFI,USDT,USDT,PERPETUAL,,COIN,DeFi,DeFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2021-02-09T07:00:00Z,1987,2024-10-30T09:00:00Z,0.001,0.1,0.1,5,,,,NOT_CURRENT,,,,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_USD_M,UNIUSDC,TRADING,True,UNI,USDC,USDC,PERPETUAL,,COIN,USDC,DeFi,CURRENT_USD_M_SAME_UNDERLYING_PROXY,2025-06-16T08:45:00Z,399,2100-12-25T08:00:00Z,0.0010,1,1,5,1929273,6889223.1860,6889223.1860,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,38540,3.6970,3.6980,2.70453009,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_USD_M,UNIUSDT,TRADING,True,UNI,USDT,USDT,PERPETUAL,,COIN,DeFi,DeFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2020-09-18T07:00:00Z,2131,2100-12-25T08:00:00Z,0.0010,1,1,5,17081357,61190763.1270,61190763.1270,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,315709,3.7010,3.7020,2.70160746,A1_TOP_10PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_USD_M,URNMUSDT,TRADING,True,URNM,USDT,USDT,TRADIFI_PERPETUAL,,EQUITY,TradFi,TradFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2026-06-09T09:10:00Z,41,2100-12-25T08:00:00Z,0.01000,0.01,0.01,5,7067.31,342439.66500,342439.66500,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,4826,48.51000,48.53000,4.12201154,A4_BOTTOM_20PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,TRADFI_DERIVATIVE_EQUITY_OR_FUND,CURRENT_INSTRUMENT_OFFICIAL_METADATA,TRADFI_EQUITY_OR_FUND_PERP,REFERENCE_PRODUCT_IDENTITY_AND_30_90D_MARKET_QUALITY_REQUIRED_BEFORE_STRATEGY_RESEARCH,FORENSIC_EVIDENCE_REQUIRED_FOR_INTEGRITY_CLAIMS,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|NEW_LT_180D|REFERENCE_PRODUCT_DETAIL_REVIEW_REQUIRED|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|TRADFI_REFERENCE_DERIVATIVE|UNDERLYING_CLOSED_SESSION_GAP_AND_BASIS_RISK,"first identify single stock, ordinary fund, leveraged/inverse fund or other reference; then use primary security/calendar/corporate-actions data plus Binance basis, funding and overnight-gap tests"
2026-07-21T06:42:30Z,BINANCE_USD_M,USARUSDT,TRADING,True,USAR,USDT,USDT,TRADIFI_PERPETUAL,,EQUITY,TradFi,TradFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2026-05-06T13:40:00Z,75,2100-12-25T08:00:00Z,0.01000,0.01,0.01,5,324122.69,5020578.22970,5020578.22970,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,37666,15.57000,15.58000,6.42054575,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,TRADFI_DERIVATIVE_EQUITY_OR_FUND,CURRENT_INSTRUMENT_OFFICIAL_METADATA,TRADFI_EQUITY_OR_FUND_PERP,REFERENCE_PRODUCT_IDENTITY_AND_30_90D_MARKET_QUALITY_REQUIRED_BEFORE_STRATEGY_RESEARCH,ENHANCED_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|NEW_LT_180D|REFERENCE_PRODUCT_DETAIL_REVIEW_REQUIRED|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|TRADFI_REFERENCE_DERIVATIVE|UNDERLYING_CLOSED_SESSION_GAP_AND_BASIS_RISK,"first identify single stock, ordinary fund, leveraged/inverse fund or other reference; then use primary security/calendar/corporate-actions data plus Binance basis, funding and overnight-gap tests"
2026-07-21T06:42:30Z,BINANCE_USD_M,USDCUSDT,TRADING,True,USDC,USDT,USDT,PERPETUAL,,COIN,,,UNKNOWN,2023-03-12T00:00:00Z,1227,2100-12-25T08:00:00Z,0.0000010,1,1,5,2801078,2801672.7755000,2801672.7755000,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,17001,1.0001470,1.0001480,0.00999853,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,STABLE_OR_FIAT_RELATIVE,EXPLICIT_STABLE_OR_FIAT_MAPPING,STABLE_OR_FIAT_RELATIVE,PEG_REFERENCE_AND_30_90D_MARKET_QUALITY_REQUIRED,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"peg, reserve or FX-reference research with quote conversion, depeg tails and venue-fragmentation tests"
2026-07-21T06:42:30Z,BINANCE_USD_M,USELESSUSDT,TRADING,True,USELESS,USDT,USDT,PERPETUAL,,COIN,Meme,Meme,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2025-08-15T12:15:00Z,339,2100-12-25T08:00:00Z,0.0000100,1,1,5,160345950,10035312.5888400,10035312.5888400,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,258236,0.0655800,0.0656000,3.04924531,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE_WITH_THEME_AND_MARKET_QUALITY_GUARD,ENHANCED_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_MEME_SUBTYPE|SHORT_HISTORY_LT_365D|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration; add meme/event concentration, crowding and market-integrity counterevidence"
2026-07-21T06:42:30Z,BINANCE_USD_M,USTCUSDT,TRADING,True,USTC,USDT,USDT,PERPETUAL,,COIN,DeFi,DeFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2023-11-27T12:30:00Z,966,2100-12-25T08:00:00Z,0.0000010,1,1,5,83966919,449557.7774010,449557.7774010,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,12641,0.0053950,0.0053990,7.41152492,A4_BOTTOM_20PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_LOWER_ACTIVITY_PROVISIONAL,EXPLORATION_ONLY_UNTIL_30_90D_MARKET_QUALITY_EVIDENCE,ENHANCED_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,market-quality or event exploration; trade/book evidence and extreme cost stress before executable claims
2026-07-21T06:42:30Z,BINANCE_USD_M,USUALUSDT,TRADING,True,USUAL,USDT,USDT,PERPETUAL,,COIN,DeFi,DeFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2024-12-18T13:00:00Z,579,2100-12-25T08:00:00Z,0.0000100,1,1,5,181173053,1576806.0846100,1576806.0846100,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,19505,0.0090000,0.0090100,11.10494170,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,SELECTIVE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"selective trend, carry or event tests after history gate; stronger cost, concentration, delisting and regime checks"
2026-07-21T06:42:30Z,BINANCE_USD_M,USUSDT,TRADING,True,US,USDT,USDT,PERPETUAL,,COIN,Alpha,Alpha,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2025-12-12T10:45:00Z,220,2100-12-25T08:00:00Z,0.0000010,1,1,5,611494664,24618844.4251900,24618844.4251900,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,1159380,0.0404220,0.0404270,1.23687368,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|OFFICIAL_BINANCE_ALPHA_SUBTYPE|SHORT_HISTORY_LT_365D|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_USD_M,UVXYUSDT,TRADING,True,UVXY,USDT,USDT,TRADIFI_PERPETUAL,,EQUITY,TradFi,TradFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2026-06-11T09:20:00Z,39,2100-12-25T08:00:00Z,0.01000,0.01,0.01,5,53655.56,1307056.77410,1307056.77410,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,15683,24.00000,24.01000,4.16579879,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,TRADFI_DERIVATIVE_EQUITY_OR_FUND,CURRENT_INSTRUMENT_OFFICIAL_METADATA,TRADFI_EQUITY_OR_FUND_PERP,REFERENCE_PRODUCT_IDENTITY_AND_30_90D_MARKET_QUALITY_REQUIRED_BEFORE_STRATEGY_RESEARCH,ENHANCED_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|NEW_LT_180D|REFERENCE_PRODUCT_DETAIL_REVIEW_REQUIRED|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|TRADFI_REFERENCE_DERIVATIVE|UNDERLYING_CLOSED_SESSION_GAP_AND_BASIS_RISK,"first identify single stock, ordinary fund, leveraged/inverse fund or other reference; then use primary security/calendar/corporate-actions data plus Binance basis, funding and overnight-gap tests"
2026-07-21T06:42:30Z,BINANCE_USD_M,UXLINKUSDT,SETTLING,False,UXLINK,USDT,USDT,PERPETUAL,,COIN,Infrastructure,Infrastructure,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2024-09-15T15:00:00Z,673,2025-09-26T09:00:00Z,0.0001000,1,1,5,,,,NOT_CURRENT,,,,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_USD_M,VANAUSDT,TRADING,True,VANA,USDT,USDT,PERPETUAL,,COIN,AI,AI,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2024-12-16T13:30:00Z,581,2100-12-25T08:00:00Z,0.001000,0.01,0.01,5,3100350.12,3644337.385130,3644337.385130,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,57111,1.188000,1.189000,8.41396719,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,SELECTIVE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"selective trend, carry or event tests after history gate; stronger cost, concentration, delisting and regime checks"
2026-07-21T06:42:30Z,BINANCE_USD_M,VANRYUSDT,TRADING,True,VANRY,USDT,USDT,PERPETUAL,,COIN,Metaverse,Metaverse,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2024-03-13T17:30:00Z,859,2100-12-25T08:00:00Z,0.0000010,1,1,5,2576567866,12908588.6583430,12908588.6583430,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,241429,0.0049620,0.0049630,2.01511335,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_USD_M,VELODROMEUSDT,TRADING,True,VELODROME,USDT,USDT,PERPETUAL,,COIN,DeFi,DeFi,CURRENT_INSTRUMENT_OFFICIAL_METADATA,2024-12-13T16:15:00Z,584,2100-12-25T08:00:00Z,0.0000100,1,1,5,48248162,884837.5523100,884837.5523100,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,18161,0.0183000,0.0183100,5.46298825,A4_BOTTOM_20PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_LOWER_ACTIVITY_PROVISIONAL,EXPLORATION_ONLY_UNTIL_30_90D_MARKET_QUALITY_EVIDENCE,ENHANCED_DUE_DILIGENCE,DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,market-quality or event exploration; trade/book evidence and extreme cost stress before executable claims
